#{"t_start": 1767021848.0468931, "env_id": "CustomHopper-source-v0"}
r,l,t
91.925595,49,10.563885
203.687133,97,10.579328
308.243314,136,10.604473
183.910018,82,10.617549
190.471311,85,10.631244
190.399807,93,10.646031
224.247276,104,10.662718
204.463937,91,10.67705
255.913602,120,10.698865
282.846518,112,10.717015
214.770139,99,10.732847
200.362245,87,10.746662
133.428185,65,10.756869
194.046402,94,10.77173
206.278931,96,10.786729
243.884523,101,10.805473
216.388418,99,10.820903
301.390391,119,10.839743
203.874704,89,10.853935
201.94803,90,10.867949
217.371915,103,10.884219
266.948263,127,10.906924
211.810287,92,10.921772
214.473012,92,11.40845
213.148769,92,11.426587
280.037359,118,11.445887
292.668165,117,11.465044
295.185787,118,11.484208
244.190966,109,11.50175
299.61156,122,11.520972
291.004362,115,11.541756
316.853477,126,11.561819
203.202792,92,11.576182
220.036077,103,11.592337
289.914918,118,11.611015
142.084642,71,11.622242
225.523309,98,11.640075
242.421474,107,11.657219
204.990695,92,11.671638
274.039783,111,11.688929
244.69187,114,11.706807
255.59315,111,11.724424
226.133008,99,11.74208
208.310335,94,11.75672
70.021881,43,11.763422
223.21287,102,11.779647
344.909338,134,11.800571
228.192967,94,11.815394
275.952287,110,11.832809
228.725125,97,11.850353
232.341502,108,11.867389
200.712196,89,11.881473
234.9766,95,11.896081
148.791998,71,11.907323
249.844337,109,11.924456
304.585613,124,11.943795
314.703322,136,11.966912
202.028559,89,11.981046
219.533932,97,11.996314
207.290594,93,12.011163
196.20805,86,12.024767
260.055331,111,12.042417
293.858849,122,12.529986
186.305197,83,12.543585
221.712052,100,12.559781
228.185647,104,12.576658
222.932198,104,12.596911
337.911737,134,12.618151
221.973023,98,12.633621
230.696024,102,12.649754
204.532568,88,12.663507
255.211571,124,12.682945
315.054303,121,12.704142
223.646584,94,12.719142
353.902881,127,12.738945
215.649654,103,12.75528
280.432549,107,12.77203
342.714166,147,12.795089
271.664937,112,12.82663
273.151463,115,12.844447
311.949516,125,12.863882
273.865133,109,12.880714
291.582004,116,12.898654
274.50512,109,12.918239
301.357695,130,12.939008
278.972165,110,12.956509
250.943174,116,12.974862
342.798354,133,12.995835
255.12975,106,13.014611
251.241471,103,13.030648
299.031241,127,13.050669
233.930727,104,13.067314
302.015581,119,13.086063
220.874095,103,13.102134
311.40099,119,13.123024
320.018672,119,13.141901
182.750537,89,13.156113
226.786839,99,13.172014
280.624664,110,13.18957
302.191712,119,13.655189
286.33267,121,13.674556
277.085337,105,13.690977
314.227833,129,13.711151
267.736513,111,13.728502
287.3437,118,13.74694
337.360555,128,13.768935
338.465149,128,13.78887
475.131784,182,13.817135
224.882279,97,13.832607
191.927297,94,13.84769
280.953315,114,13.869286
326.816314,135,13.891602
320.720714,131,13.912668
290.325111,120,13.931169
306.597842,129,13.951489
335.697477,134,13.975335
257.646256,103,13.991642
263.626674,108,14.00897
223.900997,100,14.025038
202.378494,91,14.039531
326.189435,124,14.059088
273.255767,112,14.078841
291.879768,116,14.096967
269.007733,118,14.115505
271.078792,123,14.135176
301.366162,127,14.15583
224.115835,100,14.174581
264.485906,107,14.191436
328.052125,126,14.211079
321.641873,131,14.231405
260.476992,121,14.250427
274.59861,111,14.267622
257.098854,107,14.286523
283.672477,114,14.304359
278.692391,129,14.75422
232.75455,111,14.771527
607.649938,206,14.803682
342.862444,125,14.826802
319.709208,123,14.846245
264.299158,112,14.863811
232.271566,109,14.88105
359.147282,154,14.904929
361.289363,142,14.92986
98.795086,54,14.938248
242.639606,103,14.954497
275.639438,111,14.97217
237.994681,106,14.989024
374.835151,136,15.010341
409.777427,173,15.039847
132.562447,72,15.05117
304.128867,127,15.070862
318.65498,130,15.091086
300.231877,114,15.108658
334.772998,130,15.131085
335.756051,130,15.15183
313.311784,116,15.169866
273.159034,126,15.189876
291.216532,111,15.207278
334.02563,130,15.227474
306.980647,136,15.251111
326.644995,122,15.270501
303.554849,126,15.290712
478.14305,177,15.318498
210.143476,92,15.333096
315.706713,123,15.354347
314.788972,132,15.374888
297.241774,130,15.395482
296.070469,111,15.841388
267.072016,128,15.861479
326.525514,140,15.885921
381.300405,140,15.908107
441.436031,162,15.933427
319.886417,131,15.954175
324.082106,120,15.983719
317.722377,138,16.008213
332.725312,134,16.029208
333.57231,133,16.049555
330.452014,129,16.069693
345.916478,143,16.094843
113.314268,60,16.104323
284.837596,113,16.122158
256.723176,117,16.14087
307.056489,128,16.161159
323.225043,121,16.181573
332.263218,144,16.205657
196.416989,96,16.221004
364.056371,144,16.243976
258.864471,113,16.262236
323.293986,131,16.28309
352.965803,139,16.307386
252.188623,116,16.32562
308.389972,135,16.34721
348.353274,132,16.368294
427.731489,163,16.39624
277.258346,114,16.414303
305.150277,135,16.435718
295.864048,120,16.454878
316.692313,125,16.474908
248.739922,114,16.493158
215.508162,104,16.946832
