#{"t_start": 1766967767.6908412, "env_id": "CustomHopper-source-v0"}
r,l,t
224.157793,106,37.061844
174.65803,88,37.139863
129.750907,68,37.201947
75.579343,46,37.235608
261.417502,135,37.359799
199.624491,98,37.448977
180.375697,94,37.527256
232.34464,120,37.626601
109.475157,65,37.818462
236.236147,112,37.933933
239.793923,125,38.052464
88.208308,49,38.10035
227.980569,112,39.666318
216.075475,105,39.770539
54.824604,32,39.810992
221.671678,99,39.905272
66.015361,39,39.949708
170.254508,81,40.026749
179.042661,98,40.112345
135.135407,74,40.175404
205.472826,103,40.38597
95.214254,54,40.431624
220.511187,99,40.525259
203.873617,102,40.62774
125.054378,73,40.687418
222.838563,106,40.785739
171.531864,85,40.865082
199.730241,102,40.958081
228.308484,122,41.063773
56.954387,33,41.093748
117.160373,62,41.142928
227.3439,113,41.245827
214.09557,103,41.336222
256.330359,118,41.450128
204.953233,105,41.562689
222.960972,100,41.657326
220.09734,112,41.753042
52.249718,30,41.779174
93.696724,56,41.832367
139.388455,75,41.892616
220.852462,97,41.974791
331.965578,145,42.097153
234.628773,114,42.197908
199.826202,97,42.283358
214.402995,105,42.368689
210.497705,106,42.462123
86.610031,48,42.499844
187.814906,86,42.578852
179.57322,89,42.664223
205.403785,102,42.832337
127.587484,68,42.926466
136.678617,72,43.015971
248.177656,115,43.126656
194.958324,100,43.218075
97.772909,56,43.265379
208.10862,106,43.357366
130.000422,69,43.419143
203.527867,91,43.49448
101.328415,59,43.552044
192.167807,97,45.099748
211.359277,110,45.233358
81.660346,47,45.329345
167.320115,95,45.4253
257.982482,129,45.548569
96.852273,55,45.599654
246.215446,137,45.725606
193.104668,97,45.801264
201.103378,100,45.89257
170.858155,83,45.968457
276.971607,122,46.08169
219.116545,106,46.176097
175.869951,87,46.254527
251.134229,131,46.374814
227.385167,111,46.474291
243.287736,120,46.592993
174.106939,98,46.725967
302.346055,146,46.862062
214.574419,97,46.94473
205.038829,97,47.027341
120.598272,62,47.082909
105.971197,61,47.13123
148.205671,82,47.207943
208.603181,105,47.300856
157.949142,80,47.378816
220.824482,112,47.510437
265.033213,123,47.628159
221.125871,109,47.741899
269.203456,143,47.943148
103.491133,58,48.001099
215.528212,115,48.108778
241.783912,111,48.20984
217.835753,114,48.313673
223.039191,124,48.435907
229.267856,109,48.521804
238.295527,114,48.637742
176.189147,89,48.71549
165.967726,79,48.803954
242.880805,110,48.904464
112.833618,64,48.952045
115.774392,62,49.004758
291.261114,136,50.692874
254.951693,114,50.787378
228.73467,120,50.90764
265.556367,127,51.029643
135.530276,71,51.070601
195.346318,101,51.177037
266.695637,122,51.274787
159.848184,94,51.353779
257.50612,110,51.457356
235.153116,108,51.554255
234.197504,114,51.653693
152.929732,84,51.733738
240.604809,115,51.829276
232.180299,111,51.933828
232.886436,128,52.036945
221.428597,105,52.170791
282.006633,137,52.302858
280.595443,134,52.42365
127.180694,70,52.481691
276.513811,124,52.590362
42.863487,30,52.603322
237.040351,113,52.703297
223.876104,109,52.916586
248.024105,116,53.021444
256.580976,128,53.141483
267.837693,132,53.259211
220.770121,105,53.353642
260.105764,109,53.470062
113.246112,63,53.528686
244.562825,125,53.656807
279.256028,143,53.783676
214.695286,100,53.861191
238.779952,107,53.95552
236.473496,121,54.061517
271.42597,134,54.169789
221.784005,111,54.279605
249.336765,121,54.38682
252.14363,120,56.084559
226.685797,107,56.179957
244.110358,121,56.276853
181.186601,87,56.356456
234.602368,121,56.469107
237.928508,107,56.565943
286.902607,143,56.684539
229.646374,107,56.783458
293.738364,126,56.894113
133.454497,79,56.950915
280.281519,128,57.067663
270.293446,133,57.184053
234.082681,102,57.297962
254.936322,120,57.409991
285.214119,127,57.520487
215.493044,100,57.607235
271.038942,132,57.717463
243.243557,117,57.86272
40.922761,32,57.915944
237.270841,117,58.028098
105.819049,59,58.080924
288.500022,121,58.195496
262.067823,118,58.298279
213.875457,106,58.395592
261.51035,135,58.515269
140.497865,78,58.566722
212.257805,101,58.678713
276.561922,142,58.823763
144.908156,75,58.893251
270.934304,121,58.997513
100.460635,56,59.044625
271.846482,158,59.183122
252.769752,123,59.286476
255.139681,122,59.40106
110.825447,64,59.458064
235.39742,102,59.556225
160.288619,82,59.644731
61.1063,36,59.666545
294.112395,143,61.350155
194.136869,107,61.482481
150.951881,86,61.595775
248.051215,109,61.700072
249.600632,107,61.788935
261.600636,123,61.892042
225.943087,108,61.965315
276.215396,129,62.098943
218.965193,97,62.194129
245.739892,108,62.298978
306.417891,134,62.430815
293.862776,120,62.542994
240.083626,110,62.652683
280.905649,125,62.913765
277.634962,133,63.041401
195.865608,101,63.136968
178.730708,91,63.22009
243.124326,106,63.318949
296.646148,158,63.4688
263.431713,124,63.588284
272.215962,121,63.696169
302.553297,156,63.835801
99.12249,57,63.890712
249.091497,113,63.979647
296.918731,137,64.099131
253.318013,123,64.212189
58.315132,34,64.25178
252.185631,112,64.36776
289.57086,140,64.4979
301.471044,125,64.6117
290.456603,127,64.718477
251.931453,117,64.816108
260.472805,123,64.919971
262.720855,120,65.024019
233.777022,110,65.122058
174.789418,88,65.213364
266.013171,129,66.889713
297.684125,131,67.003972
298.071969,126,67.120694
248.007777,113,67.225146
233.090648,111,67.335536
333.698326,134,67.45315
223.76215,97,67.542948
328.745562,132,67.657099
270.932036,123,67.77074
322.053642,136,68.003844
184.946153,97,68.102176
297.006601,127,68.210002
301.406848,143,68.338387
307.42912,129,68.461527
276.92865,125,68.570536
297.954672,133,68.69086
273.184748,128,68.803533
273.373838,125,68.916032
126.006929,68,68.981823
219.623346,100,69.062739
297.038988,138,69.179171
258.997863,110,69.28794
214.736109,100,69.362348
114.913885,66,69.43655
259.91439,120,69.550354
304.810758,131,69.665026
269.382225,115,69.767508
308.576294,135,69.900796
93.621761,54,69.95024
298.08148,124,70.0675
232.458045,108,70.16684
303.326456,132,70.378242
277.795592,126,70.497322
118.798021,65,70.555159
300.384541,121,70.668645
262.064234,117,72.267018
316.949399,124,72.377069
318.064911,137,72.50255
157.422135,74,72.573592
293.45317,125,72.794533
292.356676,121,72.912261
241.177767,112,73.018401
293.105225,124,73.131182
208.69927,101,73.222869
271.770643,127,73.328284
230.412089,113,73.426883
254.876222,125,73.527833
314.996059,133,73.655604
327.597948,142,73.776604
283.400808,123,73.896607
298.090312,129,74.032602
321.556086,144,74.161764
320.975284,145,74.280477
317.944268,130,74.405392
284.382992,120,74.53112
275.000281,114,74.665948
145.686089,73,74.761508
281.657531,127,74.934807
288.552108,120,75.056939
270.242412,116,75.20219
316.486695,136,75.378983
304.103607,127,75.507631
314.867141,128,75.626092
287.205427,135,75.758386
299.328921,131,75.880157
280.465676,123,75.991416
311.331118,138,76.111245
265.699719,112,76.210808
212.227211,103,76.304317
262.587568,120,78.013273
312.41255,130,78.130304
330.574059,142,78.270033
347.391978,147,78.419884
256.457382,108,78.52216
328.490148,136,78.643104
242.855481,108,78.724703
307.987727,126,78.841828
326.196656,128,78.957741
208.590967,92,79.040845
325.516087,134,79.155801
273.480343,122,79.261486
307.186733,123,79.375136
294.311952,123,79.475595
295.66682,126,79.615553
322.120109,139,79.758004
253.230132,117,79.923794
301.237838,138,80.053619
315.127083,129,80.167012
306.246127,131,80.344738
212.406912,106,80.442569
290.576765,129,80.558893
297.653272,128,80.676329
277.803653,117,80.773968
279.984913,118,80.873936
309.10552,127,80.993936
288.80003,118,81.098264
273.074934,113,81.19864
224.623474,109,81.307101
317.953264,132,81.438745
326.369401,146,81.562625
301.39195,128,81.669617
291.88868,123,81.757009
296.613909,126,83.460367
275.225617,121,83.589123
318.41011,130,83.705948
252.825095,118,83.805895
316.602955,139,83.937625
313.234766,123,84.041661
344.816204,139,84.163096
302.294485,122,84.273461
281.414084,121,84.380877
339.709138,147,84.508587
285.382514,125,84.616982
321.530273,137,84.745713
341.22866,141,84.875813
287.221399,118,84.996222
284.276651,116,85.094862
293.87594,125,85.268962
307.835645,129,85.383274
338.060895,138,85.504989
319.130574,132,85.632876
319.443833,124,85.762716
310.583857,131,85.896104
299.633711,126,86.008585
297.516393,126,86.113721
254.192532,118,86.214391
261.87397,119,86.315236
135.961915,70,86.375878
304.640799,113,86.480263
306.20151,128,86.615956
271.154966,115,86.725389
339.162523,130,86.837896
284.021283,120,86.940003
327.540331,136,87.054136
346.851492,131,87.169376
301.181334,128,88.868817
313.916589,130,88.983732
295.980754,123,89.097125
330.337449,142,89.226306
304.243642,124,89.336461
304.893418,133,89.463661
357.917581,137,89.613906
318.000171,122,89.721546
349.297224,153,89.842278
339.073638,135,90.090005
344.839478,145,90.238166
324.38945,136,90.394822
318.15964,122,90.513819
332.399757,146,90.646746
320.61714,140,90.768159
383.522992,156,90.885818
324.040475,141,91.003011
293.801042,115,91.115816
326.742614,134,91.234073
289.975294,127,91.347342
344.409513,134,91.464638
221.202516,102,91.557907
346.810287,151,91.689524
329.884991,131,91.837336
321.910738,138,91.9678
301.108172,133,92.085109
270.087027,115,92.184489
306.479441,126,92.285265
297.89057,120,92.460758
106.54961,59,92.518457
316.90553,134,92.643723
369.283651,135,94.207752
278.942832,118,94.300906
318.603038,130,94.438732
301.39113,128,94.548124
335.443669,139,94.669493
291.431928,122,94.788521
289.513388,113,95.006289
315.914751,127,95.117689
292.272201,123,95.236894
300.659389,127,95.364319
321.549966,129,95.483862
336.760475,131,95.600909
292.671938,122,95.718073
312.668417,117,95.83372
322.582331,124,95.954976
331.054415,141,96.078059
311.322532,132,96.189014
243.542391,118,96.29057
320.204213,124,96.393374
313.960075,136,96.509784
295.537471,123,96.615311
328.162174,133,96.731777
255.390281,104,96.822282
318.798075,127,96.935894
310.989658,132,97.049829
339.363649,135,97.165491
329.148021,132,97.295747
376.670778,137,97.54059
288.172413,119,97.644725
326.129241,139,97.770339
328.368092,131,97.886779
330.172703,128,98.002127
302.656583,121,99.572016
311.137572,123,99.685005
315.42271,123,99.797676
338.043658,134,100.03478
323.194414,130,100.158254
308.583065,127,100.265207
310.000822,131,100.419818
276.839561,115,100.52985
322.73039,126,100.639079
318.754137,129,100.740933
342.722389,124,100.841639
301.092066,124,100.946524
375.016423,148,101.076782
336.086879,127,101.198796
352.733941,125,101.303313
326.849656,132,101.438026
328.498844,126,101.561694
327.602088,134,101.680146
252.2181,109,101.772101
312.290556,127,101.879008
316.296437,118,101.980688
311.014375,127,102.09022
301.299015,120,102.18762
355.919519,139,102.432626
331.204317,135,102.592526
312.399322,122,102.710053
356.475874,148,102.847409
317.075384,134,102.964051
347.44554,131,103.086754
308.925012,127,103.206425
348.200134,135,103.327368
318.233466,134,103.449744
318.282473,129,105.146544
307.670327,123,105.264003
319.261007,127,105.379709
514.520528,187,105.558865
376.538955,136,105.679527
314.939316,130,105.801234
353.395715,142,105.941288
258.888015,108,106.042434
346.411894,137,106.169158
286.562784,123,106.272065
350.5061,129,106.384206
323.249138,130,106.479228
300.827614,128,106.596754
318.050888,131,106.725365
322.412874,132,106.843538
353.671941,139,106.96617
389.913381,140,108.297087
