#{"t_start": 1766596701.300799, "env_id": "CustomHopper-source-v0"}
r,l,t
375.67163,144,50.412962
254.301088,130,50.437005
1205.791906,409,50.509469
794.344069,260,50.568493
675.302918,214,50.605768
800.29632,243,50.648244
191.435453,90,50.663513
732.219356,236,51.104864
934.968173,305,51.160177
1186.86342,409,51.230628
1368.520144,500,51.31714
605.975345,241,51.359507
663.728587,208,51.411089
1144.139507,335,51.86003
1522.93007,500,51.943601
1264.80627,388,52.007486
1377.345775,500,52.087281
1397.061059,500,52.175268
933.510089,284,52.635696
618.120161,188,52.668039
1373.730559,500,52.75413
372.231122,145,52.777968
218.022079,104,52.79513
1261.03862,411,52.862156
824.453032,261,52.907684
1079.022965,314,53.383504
709.598073,261,53.426294
1100.639884,404,53.498049
1356.551919,430,53.572788
889.797453,276,53.619247
1333.255799,426,53.694468
1047.39075,364,54.172741
844.450555,258,54.221175
667.671746,198,54.253238
753.597463,242,54.292684
427.13757,146,54.318891
1290.437542,398,54.38574
1423.523942,458,54.465517
878.656681,281,54.929295
402.396224,157,54.957161
1328.119721,500,55.056716
1349.31053,500,55.136427
1197.517632,500,55.225201
784.124064,259,55.270838
1594.43223,483,55.74366
98.730166,54,55.753447
1545.030846,500,55.837057
197.59711,98,55.852841
398.473711,172,55.880103
1182.567771,366,55.940667
1280.188774,431,56.425214
1288.76757,439,56.511
1362.288914,500,56.597258
965.523972,319,56.65118
1097.047327,353,56.707921
224.713618,106,56.724759
897.472097,281,56.774949
1326.030187,500,57.22838
1172.153004,416,57.296487
595.393594,243,57.339328
1319.459055,500,57.427511
1309.464746,423,57.908239
1221.246319,500,57.991483
1302.400775,500,58.076748
1521.346833,500,58.158707
697.3231,259,58.203001
1220.583688,500,58.68767
1208.444643,437,59.28628
1503.885723,500,59.373873
458.088384,159,59.399944
1107.515203,367,59.466655
1345.247476,438,59.937103
1053.714251,341,59.996458
1259.957138,500,60.081483
1374.924996,500,60.179429
362.701482,158,60.208203
1403.961575,500,60.677995
1212.668404,363,60.740476
931.343079,283,60.787464
1316.431454,500,60.873119
757.443104,289,60.922176
670.619674,211,60.975496
1404.027188,402,61.429487
1500.515358,500,61.513098
742.60522,226,61.554402
1165.06572,351,61.615714
1477.561434,465,61.695186
1280.138269,409,61.762422
1507.46875,482,62.233055
426.374517,162,62.258804
1414.160751,500,62.341528
789.9195,252,62.382765
879.712572,302,62.43453
1343.591184,500,62.93581
1046.406639,345,62.994587
874.090544,283,63.047104
1530.875326,500,63.135353
860.301693,272,63.179988
1480.317045,479,63.259337
1422.376581,440,63.755302
787.79867,230,63.795594
1045.668588,321,63.848098
901.022868,277,63.895923
1354.481636,500,63.983563
949.678001,317,64.035568
1469.528362,500,64.540735
972.178399,311,64.594615
1216.424462,391,64.657924
1624.872734,500,64.741908
1472.816484,449,65.18608
832.611533,262,65.230949
694.287758,240,65.269505
888.240643,278,65.313424
1071.762214,350,65.371451
1444.675777,500,65.454058
826.525315,250,65.493664
942.590493,302,65.946012
1505.394042,490,66.027317
926.664527,278,66.073921
850.500482,250,66.113791
823.631464,254,66.155433
987.844094,316,66.210154
1492.537104,500,66.68241
853.444504,269,66.728362
862.50615,267,66.770397
819.176478,281,66.817088
399.893115,136,66.838513
1163.191818,398,66.901574
763.434822,271,66.948696
1192.343904,361,67.381071
1507.337535,500,67.464112
878.688435,249,67.504331
791.092548,281,67.553105
1469.832703,473,67.629425
1675.567851,500,68.107
604.757824,211,68.141078
919.183919,275,68.187767
799.42062,255,68.228946
930.217661,300,68.279509
1537.547411,500,68.359925
966.947792,320,68.414086
